"Country","Education_level","Name..ID","Gender","Age..DateOfBirth","Place.of.Birth","Ethnicity","Address..U.R.Semiurban.Unknown...Postcode","City","Street","number.of.years.living.in.a.city","Marital.status","Nationality","citizenship","Religion","Race","disadvantage","Generation.status","First.generation.for.a.professional.career","Immigration","First.Generation.Immigran","Second.generation.immigrant","Age.at.enrollment","International","Travel.time..distance","Transport.method.to.school","Internet.access.at.home","Personality.type..test","a.cognitive.and.personality.intake.test","qualification","Limited.knowledge.in.software.usage","state_legislative_assembly","Student.s.number.of.child","parliament","Family.income.level","Living.with","Family.size","First.born.son.financial.commitment.to.his.family","Siblings..The.number.of.individual.s.living.brothers.sisters.","Birth.order..The.individual.s.birth.order.among.all.living.siblings","whether.parents.were.students.in.the.area.in.charge","Parent.s.cohabitation.status","Parents.illiteracy","Highest.educational.level.obtained.by.the.student.s.parents.","Father.s.work.status","Mother.s.work.status","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Displaced","Guardian","Starting.Term","Online.or.not","e.learning.activities","Access","tests","Tests.grades","exam.grade","project","project.grade","assignment","school.of.program","academic.program","Full.time.or.not","Resources.for.studing","educational.model","Educational.level","School.year..year.of.enrollment","year","End.date","X..semesters.completed","X..semesters.enrolled","Degree","Course","Course.level","X..Course","Course.College","Course.Department","Course.Hours","Course.Schedule.Time","Course.Classroom","Course.Instructor","Class.duration","too.heavy.demand.of.homework","Average.number.of.subjects.taken.per.semester","Number.of.times.of.second.enrollment.in.a.subject.after.failing.the.first.time","Number.of.times.of.third.enrollment.in.a.subject.after.failing.the.second.time","Number.of.time.for.course.dropout","The.period.in.years.that.the.student.takes.to.return.to.study","completion.of.current.degree","Previous.level.score..average.","Curricular.units.1st.sem","Curricular.units.2nd.sem","Grade.1st.Period","Grade.2nd.Period","Grade.3rd.Period","Grade.2nd.Period.1","GPA.Last.Semester","Total.registered.hours","Registered.hours...last.semster","Current.Registered.hour...current.semester","Total.hour.earned","Hour.earned...last.semester","Total.transferred.hours","Term.tests.grade","Final.Grade","Study.points","Matura.points","Base.points","CGPA..Sum.of.all.exams","Rank.Major..institution.Rank","Grade.for.prevocational.subject","GPA...prevocational","GPA...vocational.education","GPA.average.of.subjects.taken.in.the.current.undergraduate.program","GPA.average.of.subjects.with.number.of.credits.greaterthan.zero..penalized.for.the.number.of.timesthe.subjects.are.taken.by.the.student","Math.grade...current","Science.CGPA","Other.subjects.grade.in.high.school","Social.Science.CGPA","English.GPA","Language.test.grade.e.g..TOEFL","Foreign.Language","Foreign.Language.Level","Foreign.Language.consortium","Reading.grade...current","Surprise.tests.grade","Level.of.English","class.ranking","MAP.R.National.Percentile.Ranks","normalized.ranking.on.language","normalized.ranking.on.Math","normalized.ranking.on.English","Acedemic.Standing.Holder","Competition.achievement","APS.calculating.method","ELL.status","Ratio.of.the.approved.subjects.taken.by.the.student","Ratio.of.the.failed.subjects.taken.by.the.student","Ratio.of.the.canceled.subjects.taken.by.the.student","regular.courses.efficiency","Complementary.courses.efficiency","sports.efficiency","ESOL.efficiency","Daytime.evening.attendance","Attended.the.Matching.Day","Attendance.Absence","Lateness","Early.leave","Class.Absence","unauthorized.absence.in.the.first.four.weeks","unauthorized.early.leave.in.first.four.weeks","unauthorized.class.absence.in.first.four.weeks","unauthorized.lateness.in.first.four.weeks","Number.of.discollegiate.subjects.for.poor.attendance","Educational.special.need","Group.Study","active.engagement.during.the.lecture.andlab.works","polls","Place.for.study","Study.habits","Way.to.resolve.doubt","Additional.lecture.and.lab.work.hours","Daily.regular.study.time","Weekly.regular.study.time","Study.time_.semester","Study.time_break","Study.Method","Failures","number.of.alerted.subjects.","Exam.Repeated","Re.enroll","X..Class.Repeated..Course.Retake","X..lost.drop.courses","Year..Grade.Repetition","Gap.Year","Study.restriction","Adaption.to.school","Interest.in.subjects","Pro.active.study.behavior","Level.of.difficulty.of.the.subjects","Extra.School.Support..SwD.student","Extra.Family.Sipport","Extra.paid.class","workload_match","Suspension","Unexpected.entries.or.withdrawals","misbehaviour.and.having.an.administrative.sanction","Faculty.indicator","Dropout.probability.of.the.study.program","X.Highest.attained.education.level","Number.of.days.between.registration.and.start.educational.program","Highest.course.grade","Number.of.Credits.attained","Total.number.of.hours.a.student.spent.on.StudentInformation.System..SIS.","physical.education.or.not","Study.Type","Previous.qualification","Last.Basic.School.Name","Last.Basic.School.Location..U.R.","Type.of.Last.Basic.School","Last.basic.school.dependency","Last.basic.school.district","Last.graduation.year","Language.Skills.before.enrollment","Maths..Skills.before.enrollement","preparation...methodology","preparation...knowledge.of.subjects","College.Readiness","Previous.Dropout","Previous.Gap.Fail","Application.mode","Application.order","Admission.grade..note","Admission.test.online.or.not","Student.s.profile.score","University.of.applied.sciences.entrance.qualification","Contact.Hour.per.week.of.maths","General.university.entrance.qualification","Restricted.university.entrance.qualification","Foreign.university.entrance.qualification","GPA..Final.in.last.basic.school","National.Percentile.Rank","Secondary.standardized.Exam.Grade..e.g..PSAT.","Higher.Secondary.standardized.Exam.Grade..e.g..SAT.","GRE","ACT","Math.Grade","Critical.Reading.Grade","General.Aptitude.Test.Verbal.Score","General.Aptitude.Test.Quantitative.Score","General.Aptitude.Test.Total.Score","Unisex.Co.educational","Retain.record","Shifts","Punishment","Nursery","Debtor","Sponsorship","Percentage.of.acedemic.loan","financial.status..socioeconomic.status..income","Tuition.fees.up.to.date","Scholarship..financial.aid.holder","Type.of.scholarship","Scholarship.percentage","Total.school.financial.support.percent","Difficultues.to.pay.tuition","Difficultues.to.earn.money","funding","Payment.type..family.resources..scholarships..or.institutional.agreements.","X","Unemployment.rate","level.of.social.backwardness.at.the.level.of.urban.areas.of.the.student.s.address","Inflation.rate","GDP","Motivation.level","encouragement.for.study","expectations.questionnaire","Expectations.about.study.success","Reason.to.choose.the.school","Field.of.choice","Taking.notes.in.class","external.influence.in.choice.of.degree","commit_identificat","Institute.of.choice","commit_demands","Higher.education.plan","Level.of.boredom.during.classes","Perspective.on.his..her.integration.into.the.labor.market","Probability.of.success","Extra.curricular.activities","Hour.of.Tuition.service.to.other","Daily.time.spent.at.social.media","Self.regulated.activities","integral.wellness.activities","Culture.Diffusion.Activities","Club.activities","Student.Society.Activities","Connected.with.student.politics","Artistic.or.Cultural.activities","Leadership.and.Student.Education.activities","Student.Society.and.Leadership.program","Career.development","Voluntary.activity","favorite.sport.activity","sport.attendance.quadratic.error","total.sports","having.a.job..part.time","Work.hours.besides.study","work.time_.semester","work.time_.break","Work.on.related.subject.to.graduation","Free.time.after.school","Vocational.training","Romantic.relationship","Quality.of.family.relationship","Number.of.friends","Going.out.with.friends","Time.spent.with.friends","Judge.from.friends","Judge.from.parents","Usefulness.of.information.received","received.advice.on.life.and.work.plans","socint_instructors","socint_students","commit_necessary","Workday.Alcohol.Comsunption","Weekend.Alcohol.Comsuption","Regular.Consumption.of.alcohol","Regular.Smoking","Health.Status","Chronic.diseases","Physical.disability","Height","Weight","Waist","Measure.of.flexibility","abdominal.exercises.in.a.minute","push.ups.in.a.minute","time.in.50.m.race","time.in.1000.m.race","Any.law.breading.during.Student.life","helplessness","pregnancy","bullying","sexism","addiction","Name..Masked.identifier.of.School","Region.of.school","Whether.belongs.to.the.region.in.charge","tuition.cost.level","lack.of.sanitation","availability.of.clean.drinking.water.at.school","Equal.Treatment","School.Type","Number.of.P.H.D..holder.in.university.","Industry.collaboration.in.university","Ragging.in.campus","Club.based.extra.curriculum.activities","Special.encouragement.program.for.good.results","Treatment.program.for.dropout.prevention","Classroom","Size.of.the.classroom","quality.of.school.infrastructure","methods.of.teaching","having.a.personal.tutor","level.of.teacher.s.concern.for.the.welfare.of.each.student","Feeling.to.the.study","satisf_enjoy","satisf_conditions","satisf_match","satisf_whole","satisf_frustrating","satisf_kill","satisf_interesting","satisf_concerns","satisf_tired","performances.satisfaction","probsuccess","selfconcept","study_informed","commit_enjoy","School.Mobility..Transferred.student","change_field","change_uni","change_degree","new.to.the.school.district","City.of.entrance.qualification","Cohert"
"Portugal","Undergraduate",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portugal","Primary & Secondary (K12)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"India ","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany","Undergraduate",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
"Korea","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United States","Primary & Secondary (K12)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Mexico","Secondary & Higher",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Egypt","All",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chile","Undergraduate",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Netherlands","Undergraduate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
